prj	outbreak1	outbreak2	a	b	jd
LA_HMB_2024	rand.64	rand.62	1	9	0.111111111111111
LA_HMB_2024	rand.64	rand.35	2	8	0.25
LA_HMB_2024	rand.64	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.64	rand.100	1	9	0.111111111111111
LA_HMB_2024	rand.64	rand.76	1	9	0.111111111111111
LA_HMB_2024	rand.64	rand.12	0	10	0
LA_HMB_2024	rand.64	rand.94	0	10	0
LA_HMB_2024	rand.64	rand.17	1	9	0.111111111111111
LA_HMB_2024	rand.64	rand.98	2	8	0.25
LA_HMB_2024	rand.64	rand.8	1	9	0.111111111111111
LA_HMB_2024	rand.64	rand.15	1	9	0.111111111111111
LA_HMB_2024	rand.64	rand.99	2	8	0.25
LA_HMB_2024	rand.64	rand.46	0	10	0
LA_HMB_2024	rand.64	rand.13	0	10	0
LA_HMB_2024	rand.64	rand.11	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.69	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.80	3	7	0.428571428571429
LA_HMB_2024	rand.68	rand.38	2	8	0.25
LA_HMB_2024	rand.68	rand.39	0	10	0
LA_HMB_2024	rand.68	rand.16	3	7	0.428571428571429
LA_HMB_2024	rand.68	rand.34	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.41	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.43	2	8	0.25
LA_HMB_2024	rand.68	rand.42	2	8	0.25
LA_HMB_2024	rand.68	rand.47	2	8	0.25
LA_HMB_2024	rand.68	rand.45	2	8	0.25
LA_HMB_2024	rand.68	rand.71	0	10	0
LA_HMB_2024	rand.68	rand.73	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.77	2	8	0.25
LA_HMB_2024	rand.68	rand.75	0	10	0
LA_HMB_2024	rand.68	rand.72	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.79	2	8	0.25
LA_HMB_2024	rand.68	rand.78	0	10	0
LA_HMB_2024	rand.68	rand.5	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.74	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.61	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.63	2	8	0.25
LA_HMB_2024	rand.68	rand.20	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.48	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.49	0	10	0
LA_HMB_2024	rand.68	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.31	2	8	0.25
LA_HMB_2024	rand.68	rand.65	3	7	0.428571428571429
LA_HMB_2024	rand.68	rand.67	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.37	2	8	0.25
LA_HMB_2024	rand.68	rand.62	3	7	0.428571428571429
LA_HMB_2024	rand.68	rand.35	3	7	0.428571428571429
LA_HMB_2024	rand.68	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.100	2	8	0.25
LA_HMB_2024	rand.68	rand.76	0	10	0
LA_HMB_2024	rand.68	rand.12	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.94	0	10	0
LA_HMB_2024	rand.68	rand.17	2	8	0.25
LA_HMB_2024	rand.68	rand.98	2	8	0.25
LA_HMB_2024	rand.68	rand.8	2	8	0.25
LA_HMB_2024	rand.68	rand.15	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.99	1	9	0.111111111111111
LA_HMB_2024	rand.68	rand.46	2	8	0.25
LA_HMB_2024	rand.68	rand.13	0	10	0
LA_HMB_2024	rand.68	rand.11	0	10	0
LA_HMB_2024	rand.69	rand.80	0	10	0
LA_HMB_2024	rand.69	rand.38	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.39	0	10	0
LA_HMB_2024	rand.69	rand.16	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.34	0	10	0
LA_HMB_2024	rand.69	rand.41	2	8	0.25
LA_HMB_2024	rand.69	rand.43	2	8	0.25
LA_HMB_2024	rand.69	rand.42	2	8	0.25
LA_HMB_2024	rand.69	rand.47	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.45	0	10	0
LA_HMB_2024	rand.69	rand.71	2	8	0.25
LA_HMB_2024	rand.69	rand.73	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.77	0	10	0
LA_HMB_2024	rand.69	rand.75	2	8	0.25
LA_HMB_2024	rand.69	rand.72	3	7	0.428571428571429
LA_HMB_2024	rand.69	rand.79	0	10	0
LA_HMB_2024	rand.69	rand.78	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.5	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.74	0	10	0
LA_HMB_2024	rand.69	rand.61	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.63	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.20	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.48	3	7	0.428571428571429
LA_HMB_2024	rand.69	rand.49	3	7	0.428571428571429
LA_HMB_2024	rand.69	rand.44	0	10	0
LA_HMB_2024	rand.69	rand.33	2	8	0.25
LA_HMB_2024	rand.69	rand.31	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.65	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.67	2	8	0.25
LA_HMB_2024	rand.69	rand.32	0	10	0
LA_HMB_2024	rand.69	rand.37	0	10	0
LA_HMB_2024	rand.69	rand.62	2	8	0.25
LA_HMB_2024	rand.69	rand.35	2	8	0.25
LA_HMB_2024	rand.69	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.100	0	10	0
LA_HMB_2024	rand.69	rand.76	2	8	0.25
LA_HMB_2024	rand.69	rand.12	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.94	2	8	0.25
LA_HMB_2024	rand.69	rand.17	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.98	1	9	0.111111111111111
LA_HMB_2024	rand.69	rand.8	0	10	0
LA_HMB_2024	rand.69	rand.15	0	10	0
LA_HMB_2024	rand.69	rand.99	2	8	0.25
LA_HMB_2024	rand.69	rand.46	2	8	0.25
LA_HMB_2024	rand.69	rand.13	2	8	0.25
LA_HMB_2024	rand.69	rand.11	0	10	0
LA_HMB_2024	rand.80	rand.38	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.39	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.16	2	8	0.25
LA_HMB_2024	rand.80	rand.34	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.41	0	10	0
LA_HMB_2024	rand.80	rand.43	2	8	0.25
LA_HMB_2024	rand.80	rand.42	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.47	2	8	0.25
LA_HMB_2024	rand.80	rand.45	2	8	0.25
LA_HMB_2024	rand.80	rand.71	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.73	0	10	0
LA_HMB_2024	rand.80	rand.77	2	8	0.25
LA_HMB_2024	rand.80	rand.75	0	10	0
LA_HMB_2024	rand.80	rand.72	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.79	3	7	0.428571428571429
LA_HMB_2024	rand.80	rand.78	2	8	0.25
LA_HMB_2024	rand.80	rand.5	2	8	0.25
LA_HMB_2024	rand.80	rand.74	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.61	3	7	0.428571428571429
LA_HMB_2024	rand.80	rand.63	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.20	2	8	0.25
LA_HMB_2024	rand.80	rand.48	0	10	0
LA_HMB_2024	rand.80	rand.49	0	10	0
LA_HMB_2024	rand.80	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.31	3	7	0.428571428571429
LA_HMB_2024	rand.80	rand.65	2	8	0.25
LA_HMB_2024	rand.80	rand.67	2	8	0.25
LA_HMB_2024	rand.80	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.37	2	8	0.25
LA_HMB_2024	rand.80	rand.62	2	8	0.25
LA_HMB_2024	rand.80	rand.35	2	8	0.25
LA_HMB_2024	rand.80	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.100	2	8	0.25
LA_HMB_2024	rand.80	rand.76	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.12	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.94	0	10	0
LA_HMB_2024	rand.80	rand.17	2	8	0.25
LA_HMB_2024	rand.80	rand.98	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.8	3	7	0.428571428571429
LA_HMB_2024	rand.80	rand.15	2	8	0.25
LA_HMB_2024	rand.80	rand.99	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.46	1	9	0.111111111111111
LA_HMB_2024	rand.80	rand.13	0	10	0
LA_HMB_2024	rand.80	rand.11	2	8	0.25
LA_HMB_2024	rand.38	rand.39	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.16	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.34	2	8	0.25
LA_HMB_2024	rand.38	rand.41	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.43	0	10	0
LA_HMB_2024	rand.38	rand.42	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.47	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.45	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.71	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.73	0	10	0
LA_HMB_2024	rand.38	rand.77	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.75	0	10	0
LA_HMB_2024	rand.38	rand.72	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.79	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.78	0	10	0
LA_HMB_2024	rand.38	rand.5	0	10	0
LA_HMB_2024	rand.38	rand.74	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.61	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.63	0	10	0
LA_HMB_2024	rand.38	rand.20	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.48	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.49	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.31	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.65	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.67	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.37	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.62	2	8	0.25
LA_HMB_2024	rand.38	rand.35	3	7	0.428571428571429
LA_HMB_2024	rand.38	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.100	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.76	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.12	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.94	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.17	1	9	0.111111111111111
LA_HMB_2024	rand.38	rand.98	3	7	0.428571428571429
LA_HMB_2024	rand.38	rand.8	0	10	0
LA_HMB_2024	rand.38	rand.15	2	8	0.25
LA_HMB_2024	rand.38	rand.99	2	8	0.25
LA_HMB_2024	rand.38	rand.46	0	10	0
LA_HMB_2024	rand.38	rand.13	3	7	0.428571428571429
LA_HMB_2024	rand.38	rand.11	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.16	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.34	2	8	0.25
LA_HMB_2024	rand.39	rand.41	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.43	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.42	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.47	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.45	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.71	2	8	0.25
LA_HMB_2024	rand.39	rand.73	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.77	0	10	0
LA_HMB_2024	rand.39	rand.75	0	10	0
LA_HMB_2024	rand.39	rand.72	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.79	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.78	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.5	0	10	0
LA_HMB_2024	rand.39	rand.74	0	10	0
LA_HMB_2024	rand.39	rand.61	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.63	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.20	0	10	0
LA_HMB_2024	rand.39	rand.48	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.49	0	10	0
LA_HMB_2024	rand.39	rand.44	2	8	0.25
LA_HMB_2024	rand.39	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.31	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.65	0	10	0
LA_HMB_2024	rand.39	rand.67	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.32	0	10	0
LA_HMB_2024	rand.39	rand.37	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.62	0	10	0
LA_HMB_2024	rand.39	rand.35	0	10	0
LA_HMB_2024	rand.39	rand.96	3	7	0.428571428571429
LA_HMB_2024	rand.39	rand.100	0	10	0
LA_HMB_2024	rand.39	rand.76	2	8	0.25
LA_HMB_2024	rand.39	rand.12	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.94	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.17	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.98	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.8	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.15	2	8	0.25
LA_HMB_2024	rand.39	rand.99	1	9	0.111111111111111
LA_HMB_2024	rand.39	rand.46	0	10	0
LA_HMB_2024	rand.39	rand.13	2	8	0.25
LA_HMB_2024	rand.39	rand.11	2	8	0.25
LA_HMB_2024	rand.16	rand.34	2	8	0.25
LA_HMB_2024	rand.16	rand.41	2	8	0.25
LA_HMB_2024	rand.16	rand.43	2	8	0.25
LA_HMB_2024	rand.16	rand.42	3	7	0.428571428571429
LA_HMB_2024	rand.16	rand.47	2	8	0.25
LA_HMB_2024	rand.16	rand.45	2	8	0.25
LA_HMB_2024	rand.16	rand.71	0	10	0
LA_HMB_2024	rand.16	rand.73	3	7	0.428571428571429
LA_HMB_2024	rand.16	rand.77	2	8	0.25
LA_HMB_2024	rand.16	rand.75	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.72	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.79	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.78	0	10	0
LA_HMB_2024	rand.16	rand.5	2	8	0.25
LA_HMB_2024	rand.16	rand.74	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.61	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.63	3	7	0.428571428571429
LA_HMB_2024	rand.16	rand.20	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.48	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.49	0	10	0
LA_HMB_2024	rand.16	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.31	2	8	0.25
LA_HMB_2024	rand.16	rand.65	3	7	0.428571428571429
LA_HMB_2024	rand.16	rand.67	0	10	0
LA_HMB_2024	rand.16	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.37	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.62	2	8	0.25
LA_HMB_2024	rand.16	rand.35	2	8	0.25
LA_HMB_2024	rand.16	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.100	2	8	0.25
LA_HMB_2024	rand.16	rand.76	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.12	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.94	2	8	0.25
LA_HMB_2024	rand.16	rand.17	3	7	0.428571428571429
LA_HMB_2024	rand.16	rand.98	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.8	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.15	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.99	1	9	0.111111111111111
LA_HMB_2024	rand.16	rand.46	2	8	0.25
LA_HMB_2024	rand.16	rand.13	0	10	0
LA_HMB_2024	rand.16	rand.11	0	10	0
LA_HMB_2024	rand.34	rand.41	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.43	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.42	2	8	0.25
LA_HMB_2024	rand.34	rand.47	2	8	0.25
LA_HMB_2024	rand.34	rand.45	0	10	0
LA_HMB_2024	rand.34	rand.71	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.73	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.77	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.75	0	10	0
LA_HMB_2024	rand.34	rand.72	0	10	0
LA_HMB_2024	rand.34	rand.79	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.78	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.5	0	10	0
LA_HMB_2024	rand.34	rand.74	2	8	0.25
LA_HMB_2024	rand.34	rand.61	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.63	2	8	0.25
LA_HMB_2024	rand.34	rand.20	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.48	0	10	0
LA_HMB_2024	rand.34	rand.49	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.33	2	8	0.25
LA_HMB_2024	rand.34	rand.31	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.65	0	10	0
LA_HMB_2024	rand.34	rand.67	0	10	0
LA_HMB_2024	rand.34	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.37	2	8	0.25
LA_HMB_2024	rand.34	rand.62	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.35	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.100	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.76	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.12	0	10	0
LA_HMB_2024	rand.34	rand.94	2	8	0.25
LA_HMB_2024	rand.34	rand.17	2	8	0.25
LA_HMB_2024	rand.34	rand.98	2	8	0.25
LA_HMB_2024	rand.34	rand.8	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.15	2	8	0.25
LA_HMB_2024	rand.34	rand.99	1	9	0.111111111111111
LA_HMB_2024	rand.34	rand.46	0	10	0
LA_HMB_2024	rand.34	rand.13	2	8	0.25
LA_HMB_2024	rand.34	rand.11	0	10	0
LA_HMB_2024	rand.41	rand.43	0	10	0
LA_HMB_2024	rand.41	rand.42	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.47	2	8	0.25
LA_HMB_2024	rand.41	rand.45	2	8	0.25
LA_HMB_2024	rand.41	rand.71	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.73	2	8	0.25
LA_HMB_2024	rand.41	rand.77	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.75	2	8	0.25
LA_HMB_2024	rand.41	rand.72	2	8	0.25
LA_HMB_2024	rand.41	rand.79	2	8	0.25
LA_HMB_2024	rand.41	rand.78	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.5	2	8	0.25
LA_HMB_2024	rand.41	rand.74	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.61	0	10	0
LA_HMB_2024	rand.41	rand.63	2	8	0.25
LA_HMB_2024	rand.41	rand.20	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.48	3	7	0.428571428571429
LA_HMB_2024	rand.41	rand.49	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.31	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.65	2	8	0.25
LA_HMB_2024	rand.41	rand.67	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.37	0	10	0
LA_HMB_2024	rand.41	rand.62	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.35	0	10	0
LA_HMB_2024	rand.41	rand.96	2	8	0.25
LA_HMB_2024	rand.41	rand.100	0	10	0
LA_HMB_2024	rand.41	rand.76	0	10	0
LA_HMB_2024	rand.41	rand.12	2	8	0.25
LA_HMB_2024	rand.41	rand.94	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.17	0	10	0
LA_HMB_2024	rand.41	rand.98	2	8	0.25
LA_HMB_2024	rand.41	rand.8	0	10	0
LA_HMB_2024	rand.41	rand.15	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.99	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.46	2	8	0.25
LA_HMB_2024	rand.41	rand.13	1	9	0.111111111111111
LA_HMB_2024	rand.41	rand.11	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.42	3	7	0.428571428571429
LA_HMB_2024	rand.43	rand.47	0	10	0
LA_HMB_2024	rand.43	rand.45	2	8	0.25
LA_HMB_2024	rand.43	rand.71	0	10	0
LA_HMB_2024	rand.43	rand.73	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.77	2	8	0.25
LA_HMB_2024	rand.43	rand.75	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.72	0	10	0
LA_HMB_2024	rand.43	rand.79	2	8	0.25
LA_HMB_2024	rand.43	rand.78	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.5	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.74	0	10	0
LA_HMB_2024	rand.43	rand.61	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.63	2	8	0.25
LA_HMB_2024	rand.43	rand.20	2	8	0.25
LA_HMB_2024	rand.43	rand.48	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.49	2	8	0.25
LA_HMB_2024	rand.43	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.31	2	8	0.25
LA_HMB_2024	rand.43	rand.65	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.67	3	7	0.428571428571429
LA_HMB_2024	rand.43	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.37	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.62	2	8	0.25
LA_HMB_2024	rand.43	rand.35	2	8	0.25
LA_HMB_2024	rand.43	rand.96	2	8	0.25
LA_HMB_2024	rand.43	rand.100	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.76	2	8	0.25
LA_HMB_2024	rand.43	rand.12	0	10	0
LA_HMB_2024	rand.43	rand.94	3	7	0.428571428571429
LA_HMB_2024	rand.43	rand.17	3	7	0.428571428571429
LA_HMB_2024	rand.43	rand.98	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.8	2	8	0.25
LA_HMB_2024	rand.43	rand.15	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.99	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.46	2	8	0.25
LA_HMB_2024	rand.43	rand.13	1	9	0.111111111111111
LA_HMB_2024	rand.43	rand.11	0	10	0
LA_HMB_2024	rand.42	rand.47	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.45	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.71	0	10	0
LA_HMB_2024	rand.42	rand.73	2	8	0.25
LA_HMB_2024	rand.42	rand.77	2	8	0.25
LA_HMB_2024	rand.42	rand.75	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.72	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.79	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.78	0	10	0
LA_HMB_2024	rand.42	rand.5	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.74	0	10	0
LA_HMB_2024	rand.42	rand.61	0	10	0
LA_HMB_2024	rand.42	rand.63	3	7	0.428571428571429
LA_HMB_2024	rand.42	rand.20	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.48	2	8	0.25
LA_HMB_2024	rand.42	rand.49	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.31	0	10	0
LA_HMB_2024	rand.42	rand.65	2	8	0.25
LA_HMB_2024	rand.42	rand.67	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.37	0	10	0
LA_HMB_2024	rand.42	rand.62	3	7	0.428571428571429
LA_HMB_2024	rand.42	rand.35	2	8	0.25
LA_HMB_2024	rand.42	rand.96	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.100	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.76	2	8	0.25
LA_HMB_2024	rand.42	rand.12	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.94	3	7	0.428571428571429
LA_HMB_2024	rand.42	rand.17	3	7	0.428571428571429
LA_HMB_2024	rand.42	rand.98	0	10	0
LA_HMB_2024	rand.42	rand.8	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.15	2	8	0.25
LA_HMB_2024	rand.42	rand.99	2	8	0.25
LA_HMB_2024	rand.42	rand.46	2	8	0.25
LA_HMB_2024	rand.42	rand.13	1	9	0.111111111111111
LA_HMB_2024	rand.42	rand.11	0	10	0
LA_HMB_2024	rand.47	rand.45	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.71	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.73	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.77	0	10	0
LA_HMB_2024	rand.47	rand.75	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.72	3	7	0.428571428571429
LA_HMB_2024	rand.47	rand.79	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.78	3	7	0.428571428571429
LA_HMB_2024	rand.47	rand.5	0	10	0
LA_HMB_2024	rand.47	rand.74	3	7	0.428571428571429
LA_HMB_2024	rand.47	rand.61	2	8	0.25
LA_HMB_2024	rand.47	rand.63	2	8	0.25
LA_HMB_2024	rand.47	rand.20	0	10	0
LA_HMB_2024	rand.47	rand.48	2	8	0.25
LA_HMB_2024	rand.47	rand.49	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.44	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.33	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.31	2	8	0.25
LA_HMB_2024	rand.47	rand.65	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.67	0	10	0
LA_HMB_2024	rand.47	rand.32	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.37	2	8	0.25
LA_HMB_2024	rand.47	rand.62	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.35	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.96	0	10	0
LA_HMB_2024	rand.47	rand.100	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.76	1	9	0.111111111111111
LA_HMB_2024	rand.47	rand.12	2	8	0.25
LA_HMB_2024	rand.47	rand.94	0	10	0
LA_HMB_2024	rand.47	rand.17	1	9	0.111111111111111
